FNAME,LNAME,GENDER,TELNO,BIRTHDATE,IDNUMBER,CITY,TOWN
CANNUR,YAVAŞİ,F,5326462609,1983-08-04,27589161289,ADIYAMAN,SINCIK
HÜLYA,AKGÜL,F,5453202875,1991-08-19,88040748179,ÇORUM,DODURGA
NEVZAT,BAYTAN,M,5392785060,2006-09-08,27856832402,KÜTAHYA,DUMLUPINAR
NUSRET,TAŞAR,M,5424419187,2005-06-06,83278945662,BALIKESIR,SINDIRGI
BEHCET,AHISKALI,M,5431733842,1931-10-22,42759830515,TUNCELI,NAZIMIYE
SEHER,İLKAY,F,5580054249,2007-08-24,88817794519,MUS,MERKEZ
MÜŞİR,AYHAN,M,5428789164,1953-12-06,60112999560,ANKARA,BEYPAZARI
HANDE,ÖNVERMEZ,F,5438100840,1963-12-26,31681123678,SIVAS,HAFIK
SEMA,UĞUZ,F,5338003794,1957-09-02,34515954069,ANTALYA,MANAVGAT
MUSLİH,CELİLOĞLU,M,5536599717,1946-02-12,55026891796,BURDUR,GÖLBASI
ESEN,TOPAL,F,5478208698,2017-07-09,39650692363,IZMIR,KINIK
GÜNSEL,GERİLMEZ,F,5497843147,1960-07-08,70507567606,ANKARA,KAZAN
BADE,AKSEL,F,5505481595,2012-07-24,84312669986,ESKISEHIR,SARICAKAYA
LİDA,ATAY,F,5387059458,1999-09-02,87990135726,ERZURUM,KÖPRÜKÖY
ŞAFİ,ÖZ,M,5545834141,1957-10-02,57690766346,ISTANBUL,SILE
MAHMUR,KESKİN,M,5472593486,1993-04-19,62372240344,BITLIS,HIZAN
İPEK,ŞATIR ERTEM,F,5537148073,1965-09-22,66737409754,ANTALYA,KUMLUCA
İLKE,KURT,F,5404689236,1947-06-25,24644429929,BITLIS,AHLAT
ÜSAME,ÖNAL MUSALAR,M,5333780270,2008-05-02,23347225852,HAKKARI,YÜKSEKOVA
SADEDDİN,ÜNLÜ,M,5571618056,1966-11-11,63398947386,ANTALYA,KAS
ŞULE,YAĞCI,F,5458099848,1985-10-03,69586216776,TUNCELI,MERKEZ
PINAR,GİNİŞ,F,5423217084,1932-10-23,44302751361,GIRESUN,YAGLIDERE
ÇİMEN,GİRAY,F,5470748974,1964-10-30,68873545963,BILECIK,PAZARYERI
HANEFİ,KARADAĞ,M,5420281841,1966-08-29,34672337180,KIRIKKALE,YAHSIHAN
BURHAN,ÖNDE,M,5565449239,1967-07-29,22203764644,MANISA,KIRKAGAÇ
ESİN,ŞAHİN,F,5516486085,1983-02-20,12165595818,DENIZLI,BABADAG
ELMAS,AYDOĞAN,F,5343229011,1974-01-14,46006930638,TOKAT,ERBAA
RACİ,ERYILMAZ,M,5389656178,1991-10-28,60253150981,EDIRNE,SÜLOGLU
HAFİ,BİLGİ,M,5363911793,1972-01-10,22699116569,YALOVA,MERKEZ
NAZ,BELGEMEN,F,5313065743,2022-03-11,66533417130,AFYONKARAHISAR,IHSANIYE
YAVUZ,SERT,M,5512752877,1941-02-19,61219569350,ADANA,TUFANBEYLI
ŞECAEDDİN,ÖZÜAK,M,5527450220,1957-01-30,74026548941,DIYARBAKIR,DICLE
HAYAT,BİÇER,F,5570425747,1961-12-01,17367299922,SIRNAK,GÜÇLÜKONAK
SEDEF,ALKURT KAYIKÇI,F,5425607458,1954-09-27,60402673150,ISPARTA,YENISARBADEMLI
CANİB,DEMİRÖZ,M,5424895043,1952-12-28,73148005348,DIYARBAKIR,HAZRO
CEREN,ALDİNÇ,F,5519736955,1965-05-20,72223622249,ÇORUM,SUNGURLU
NAZ,BELGEMEN,F,5594431138,1976-08-16,80395190358,MANISA,DEMIRCI
ELÇİN,ÖZDEMİR,F,5468621869,2015-04-27,81069165454,BURSA,IZNIK
KIYMET,KARAOĞLU,F,5479969184,1996-07-23,73683686351,SIVAS,MERKEZ
ARDA,SAYIN,M,5562347106,1960-03-16,12879290871,ESKISEHIR,SEYITGAZI
İFFET,AKCAN PAKSOY,F,5426642383,1948-05-21,24279143593,SAMSUN,BAFRA
NECATİ,KIRASLAN,M,5581116697,1955-05-30,56074340512,ERZURUM,YAKUTIYE
HANEFİ,KARADAĞ,M,5382679192,1944-10-06,24141522323,ZONGULDAK,GÖKÇEBEY
ÖYKÜ,POLAT ÇİÇEK,F,5481551978,1952-07-13,62523439444,MALATYA,MERKEZ
HANDESU,MERCAN,F,5582587394,2002-05-06,24496869973,KASTAMONU,DEVREKANI
İHVAN,ŞEN,M,5521182681,1938-06-21,30285027659,TRABZON,ARSIN
NİGAR,BİNBOĞA,F,5337859920,1953-01-12,62976733170,SIRNAK,CIZRE
ÇİÇEK,YAMAN,F,5465005206,1956-04-04,29795905677,ADIYAMAN,SAMSAT
DİLAY,KORKMAZ,F,5344836346,1938-04-25,43531633949,AYDIN,KUYUCAK
BEDİR,AVCIOĞLU,M,5532225275,1932-07-21,85014074186,SIVAS,DOGANSAR
RECEP,EKEN,M,5380713713,2003-10-07,19062191787,BARTIN,ULUS
PINAR,GİNİŞ,F,5547381994,1941-03-08,35260945323,ISTANBUL,BAGCILAR
FATİN,BEREKATOĞLU,M,5302690009,1985-12-24,27544704727,AYDIN,KARACASU
ÜNSELİ,BÖLÜK,F,5488421858,2017-09-05,86775505629,IZMIR,MENEMEN
ÖZNUR,CİNDEMİR,F,5359426368,1972-01-24,25298485271,ADIYAMAN,KAHTA
FERİDUN,ULUBAŞOĞLU,M,5386255949,1930-11-10,16948321428,AGRI,TASLIÇAY
HAYREDDİN,YENİÇERİ,M,5307825776,1968-06-06,26271715785,OSMANIYE,MERKEZ
GÜRBÜZ,KISA KARAKAYA,M,5541259412,1974-09-01,49993875435,DENIZLI,SARAYKÖY
HAKEM,BOLAT,M,5335725967,1974-03-31,79591803872,ELAZIG,MERKEZ
FERHAN,YÜCETÜRK,M,5529729871,2014-04-12,73569407186,NEVSEHIR,GÜLSEHIR
SİRAC,SERVET,M,5339831427,1987-09-22,20911154556,IZMIR,ALIAGA
RIZA,ŞAİR,M,5464883626,1980-02-02,22250282586,KARABÜK,EFLANI
DENİZ,YILDIZ,F,5501869262,1962-10-26,56428577097,KAYSERI,KOCASINAN
CEYLAN,TÜRKDOĞAN,F,5347263892,1985-11-30,85976812244,KONYA,TASKENT
GÜRBÜZ,KISA KARAKAYA,M,5451527805,1983-07-26,88794417972,DIYARBAKIR,SILVAN
CANTEKİN,KUYUCU,M,5578101980,2006-11-10,62541280807,HATAY,DÖRTYOL
HAMZA,MALÇOK,M,5520165593,1985-01-09,12265539855,ORDU,GÖLBASI
DOĞAN,PEKGÖZ,M,5305055537,1986-09-28,40368255481,KASTAMONU,ÇATALZEYTIN
BERVA,DOĞAN,F,5413722008,1942-07-04,78734438743,ÇANKIRI,BAYRAMÖREN
DAVER,YILMAZ,M,5470675774,1961-01-14,40632537811,TOKAT,MERKEZ
FUZULİ,TEKİŞ,M,5332886860,1935-05-24,32689183239,BITLIS,GÜROYMAK
ESEN,TOPAL,F,5504550515,2010-03-24,37781695537,ISPARTA,SENIRKENT
MELDA,BAYMAK,F,5323713565,2002-08-02,71122908722,SAMSUN,CANIK
GÜRBÜZ,KISA KARAKAYA,M,5518689185,1978-04-12,43820226032,ANKARA,YENIMAHALLE
RİFAT,AKSUN,M,5319472990,1930-02-21,57710766758,KILIS,MUSABEYLI
ÇİÇEK,YAMAN,F,5364901817,1977-11-17,28352743358,VAN,GEVAS
ETEM,FAKIOĞLU,M,5343187741,1964-08-27,58429034047,KAHRAMANMARAS,ANDIRIN
SELİN,ERTEM,F,5356651591,2009-02-28,51725110896,HATAY,REYHANLI
SERDAR,AKPINAR,M,5438515676,2018-08-27,50086331325,ERZURUM,HORASAN
HANİ,TOPRAK,M,5457320821,1953-05-19,81925236902,ÇANKIRI,ÇERKES
EKİN,BEDER,F,5421315043,1937-02-03,45598342139,ERZURUM,PASINLER
REŞİD,ÇAKIR,M,5521080260,1955-12-29,30571376880,KIRIKKALE,ÇELEBI
MİNE,TAŞKIN,F,5439373872,1966-11-06,34832322723,KASTAMONU,MERKEZ
VİLDAN,KÖYLÜ,F,5485059597,2004-02-08,56081124061,ÇANAKKALE,LAPSEKI
RACİH,DEMİR,M,5390174333,1949-04-01,40215992172,TRABZON,GÖLBASI
REYHAN,BULUR,F,5430649194,1985-01-11,42941557526,KIRSEHIR,AKPINAR
MUKTEDİ,BAKIRCI,M,5572813893,1998-07-03,57335266990,DIYARBAKIR,ÇERMIK
ÇAĞLA,KAYA,F,5561147994,1956-12-17,36524653453,MALATYA,PÜTÜRGE
CANEL,BARBAROS,F,5475262775,1966-06-05,35237357430,ISPARTA,AKSU
BERCESTE,ŞEYHANLI,F,5567959699,2018-12-07,36587188799,ADIYAMAN,MERKEZ
DOLUNAY,GÜLEN,F,5441135740,2002-06-19,12389351293,MARDIN,MERKEZ
SEYMEN,AYDIN,M,5401026604,2000-05-29,64355421614,DIYARBAKIR,DICLE
EMİR,DEMİRKOL,M,5516159491,1997-01-20,57585311265,AFYONKARAHISAR,SUHUT
CEYLİNAZ,KÜFECİLER,F,5452409103,1930-09-01,29461876260,DIYARBAKIR,HANI
ŞENAY,DEMİRHAN,F,5417067287,2010-03-02,63716973783,KAHRAMANMARAS,NURHAK
ELVAN,NİZAM,M,5352283382,2001-04-08,12480016877,RIZE,IKIZDERE
CERRAH,DEMİREL,M,5568222712,1976-11-22,80118636767,SAMSUN,HAVZA
BUĞRA,BALLI,M,5418593775,1966-11-13,87089207534,KARAMAN,MERKEZ
PETEK,YILMAZ,F,5435011068,1951-09-16,10030179650,IZMIR,BAYRAKLI
PAKİZE,UYAR,F,5452655492,1968-05-28,33533347729,MARDIN,NUSAYBIN
HİMMET,ÇETİN,M,5548846485,2002-12-17,76435416441,TRABZON,ARAKLI
ADİLE,YÜZBAŞIOĞLU,F,5332599433,2020-09-06,75732202732,ISTANBUL,ÜSKÜDAR
BELİNDA,MURT,F,5534832567,1934-08-12,29407858884,MUS,MALAZGIRT
FAZLULLAH,ELBÜKEN,M,5576178195,1988-10-27,63334246404,YOZGAT,BOGAZLIYAN
VALA,KILIÇ,M,5425826176,1972-07-31,19397382940,VAN,GÖLBASI
YELDA,KÖYCÜ,F,5418211369,1986-05-03,42114080872,DIYARBAKIR,KAYAPINAR
TAKİ,KARAKAYA,M,5396622779,2005-07-18,75936271581,ISTANBUL,EYÜP
BELİNDA,MURT,F,5459111727,1952-04-04,74547748155,ISTANBUL,MALTEPE
CENAB,ELVERDİ,M,5301301558,1987-05-29,64575142901,ISTANBUL,KADIKÖY
HAMMAD,EREN,M,5359498401,1933-08-29,33648304270,BATMAN,HASANKEYF
FULDEN,ORAL,F,5371745600,2022-11-05,15814263762,KASTAMONU,TOSYA
FERİDUN,ULUBAŞOĞLU,M,5467769314,1949-01-18,30762243889,KOCAELI,DILOVASI
SELVİ,GENÇ,F,5427645912,1957-10-24,23457448214,KOCAELI,ÇAYIROVA
İLKNUR,ELLİALTI,F,5318741902,1973-07-25,63878766580,MANISA,GÖRDES
SEÇİL,KOCABAŞ,F,5494824075,1990-10-22,42502998140,MALATYA,GÖLBASI
TÜLİN,ŞENGÜL,F,5565917574,1939-04-09,80163183858,KAYSERI,FELAHIYE
AYKAN,DÜZ,M,5393205247,1974-08-05,85699152149,ISTANBUL,ATASEHIR
ARIN,ÇAY,F,5498009421,2011-09-21,76592617985,TRABZON,GÖLBASI
AHMED,EKİCİ,M,5382772874,1934-05-07,57302224527,ANTALYA,GAZIPASA
VAKIF,IŞIKLI,M,5586481823,2003-11-12,44018069092,EDIRNE,SÜLOGLU
HUZEYFE,ÖZTÜRK,M,5548252995,1975-03-09,19756920469,DENIZLI,ACIPAYAM
SELİN,ERTEM,F,5305201814,2006-12-26,61525232587,ISTANBUL,SANCAKTEPE
MİRAY,ÇETİN,F,5596819876,1972-05-28,65326200197,ANKARA,SEREFLIKOÇHISAR
CERRAH,DEMİREL,M,5535101637,1989-04-13,28947273664,KIRIKKALE,MERKEZ
TAHSİN,GÖKÇEK,M,5574663229,1958-08-13,61490075418,AFYONKARAHISAR,ÇAY
CEYLİN,ALMACIOĞLU,F,5422965793,1936-07-20,40032955386,KARABÜK,GÖLBASI
ECE,YENİGÜN,F,5536557789,2019-11-09,62457220266,ANTALYA,GÖLBASI
İFFET,AKCAN PAKSOY,F,5312238332,2010-04-28,82233438475,KONYA,DEREBUCAK
İHSAN,ÇİFT,M,5508649785,2003-08-21,27784787205,OSMANIYE,TOPRAKKALE
SERPİL,ALPAYCI,F,5362094345,1954-12-27,15695964560,DÜZCE,KAYNASLI
MİR,BOZKURT,M,5465697389,2015-07-20,70474054369,AMASYA,MERZIFON
BEŞİR,KORKMAZ,M,5431839835,2023-07-04,69002966102,ERZURUM,OLUR
SEVİM,ALTUN,F,5593967729,1990-08-20,17646481142,ISTANBUL,SISLI
HIZIR,KURU,M,5465909275,1984-09-29,43129058485,DENIZLI,BEYAGAÇ
HÜDAVENDİGAR,MESCİ HAFTACI,M,5386515306,1969-07-13,89092995128,BILECIK,GÖLBASI
HANDAN,GÜLER,F,5405260163,1946-02-27,80602218713,IZMIR,DIKILI
HANDAN,GÜLER,F,5489207434,1935-02-08,21160026029,ARDAHAN,POSOF
SEYMEN,AYDIN,M,5446745860,1962-07-27,32660766879,AYDIN,KUSADASI
KEREMŞAH,KARAALP,M,5578736439,1937-04-07,77397744199,MANISA,KIRKAGAÇ
TANER,ERSOY,M,5463675950,1958-06-28,27266890790,ADANA,ÇUKUROVA
ARIN,ÇAY,F,5499937349,1938-11-04,38425676132,BALIKESIR,BIGADIÇ
ERMAN,EŞKAZAN,M,5338762115,1964-02-09,40814756765,ISPARTA,SÜTÇÜLER
DİLHAN,AYDOĞAN,F,5510204921,2019-07-13,29450859753,DÜZCE,GÜMÜSOVA
FÜREYYA,KUTLUCAN BAĞCI,F,5357727585,2023-03-30,22399916679,ORDU,GÖLKÖY
GÜL,TUTAŞ,F,5491427981,1940-10-27,27920559539,ISTANBUL,ÜMRANIYE
EMEL,AKCAN ATASOY,F,5389260966,1998-05-11,54724861959,BALIKESIR,BIGADIÇ
ŞEMSEDDİN,CANBAZ,M,5411757956,1953-10-02,36521555980,IZMIR,KARABAGLAR
SUZAN,ÖZÇELİK,F,5454547950,1962-03-25,13156910150,NIGDE,ÇAMARDI
İSMAİL(İB),BAZ,M,5502748065,1979-07-05,54036813462,SAKARYA,SAPANCA
GÜLRİZ,BULUT,F,5452156630,1932-08-05,46830723997,DIYARBAKIR,KOCAKÖY
KADEM,YILMAZ,M,5568378576,2004-11-23,68255843396,MANISA,GÖLMARMARA
GÖZDE,ARSLAN KAŞDOĞAN,F,5312992905,1982-12-29,38378216950,SAMSUN,TEKKEKÖY
SERHAT,GÖKSEL,M,5583983608,1968-03-14,57643760018,ISTANBUL,PENDIK
BERKİN,ÇELİK,M,5488801524,1974-02-07,73195965259,ISTANBUL,TUZLA
KADÎR,ÇETİN,M,5597213736,1975-12-09,11341507377,SIVAS,KOYULHISAR
BURHAN,ÖNDE,M,5462495367,1965-08-01,66194833574,KÜTAHYA,SAPHANE
CEYLİNAZ,KÜFECİLER,F,5311324514,1993-07-16,19844340893,USAK,BANAZ
VECİT,KÜÇÜKGÖNCÜ,M,5464203510,2014-12-06,21727581587,BURSA,OSMANGAZI
MİR,BOZKURT,M,5329100794,1949-01-20,88426601589,ERZURUM,YAKUTIYE
GÜNAY,AKYOL,F,5523923661,1979-10-08,12476372532,BOLU,MERKEZ
ŞİNASİ,ÇAVDAR,M,5427668179,2012-08-28,40990160840,ISPARTA,SENIRKENT
MÜNEVVER,GAZETECİ TEKİN,F,5466918135,1937-09-20,60766836223,AKSARAY,GÜZELYURT
HÜDAVENDİGAR,MESCİ HAFTACI,M,5431111914,1977-05-24,39321149495,SIIRT,KURTALAN
HANEFİ,KARADAĞ,M,5304055592,1998-12-18,42439194720,RIZE,IKIZDERE
RECEP,EKEN,M,5314613547,1949-04-26,52156177902,KASTAMONU,INEBOLU
DİLARA,KOÇ,F,5430496887,1953-01-15,41975372585,ISTANBUL,BAYRAMPASA
BENLİ,ULUÖZ,F,5370737295,1991-07-16,17122267256,MUGLA,YATAGAN
MELEK,ATAY,F,5334446545,1932-03-30,75044242704,AYDIN,MERKEZ
HAYALİ,GÜNGÖR,M,5596554531,1930-04-20,16009358429,TUNCELI,ÇEMISGEZEK
EFLAH,ÇINKIR,M,5554769996,2011-12-05,83465954929,DENIZLI,GÖLBASI
MİRKELAM,YILMAZ,M,5522241316,2011-04-20,77523992038,GIRESUN,YAGLIDERE
MURAT,KOÇARSLAN,M,5409362161,1998-06-13,13690144916,MANISA,GÖLBASI
GEVHERİ,YURDSEVEN,M,5327940692,1935-04-29,15299145593,MANISA,GÖLMARMARA
ELÇİN,ÖZDEMİR,F,5436193571,2008-06-11,52320829522,KAHRAMANMARAS,PAZARCIK
SUNAY,AKDOĞAN,F,5391745453,1944-05-03,77955704406,KARABÜK,GÖLBASI
GÜLGÜN,GEDİK YILMAZ,F,5525982785,1995-09-28,68112872735,ÇANKIRI,ATKARACALAR
İNAYETULLAH,KARÇİN,M,5557829553,1990-10-31,80739847606,KOCAELI,DILOVASI
ERDEM,SAÇLI,M,5318563829,1937-08-30,58393113329,KASTAMONU,IHSANGAZI
VUSLAT,ÖZMEN SÜNER,F,5544058215,1973-03-05,42979630965,AMASYA,GÜMÜSHACIKÖY
ZEKAİ,ÖZAN SANHAL,M,5526163324,2011-03-19,51581926535,YOZGAT,ÇANDIR
AVŞAR,GÜNAY,M,5531424001,1985-01-25,40775508579,SIVAS,AKINCILAR
FAHRİYE,AK,F,5452948124,1987-09-30,38337310810,IZMIR,BUCA
ŞAHSÜVAR,ÇELİK,M,5378518024,2009-05-06,27420840513,IZMIR,DIKILI
GIYAS,ERDEM,M,5368487274,1938-11-19,73800192764,ANTALYA,KONYAALTI
VAKKAS,DEMİREL,M,5402291432,1937-01-11,87409884382,BALIKESIR,HAVRAN
ENES,AKIN,M,5409473287,1956-11-02,10882744516,ANTALYA,KORKUTELI
ABİDİN,KIYAK YILMAZ,M,5523240687,1939-12-23,63011465683,AMASYA,MERZIFON
CEYDA,TEKİN,F,5333770575,1930-01-08,59413476541,KARAMAN,MERKEZ
NECAT,KIRIŞ,M,5589356504,1954-03-02,83493231840,ISTANBUL,BÜYÜKÇEKMECE
AYKAN,DÜZ,M,5471546117,1940-05-18,62186708595,BILECIK,INHISAR
NEHİR,BAYSOY,F,5473938813,1935-06-02,85887605228,SIIRT,ERUH
FAHRİYE,AK,F,5409306934,2001-03-17,24069806482,SIRNAK,IDIL
ÜNSEL,ÇETİN,F,5518510097,1952-11-09,33051624471,GIRESUN,EYNESIL
ERKAM,KARAKÖSE,M,5434154497,1989-07-23,41188275236,SIRNAK,ULUDERE
CABİR,ARSLAN,M,5372893064,2012-03-21,39079555321,ARTVIN,HOPA
KASIM,KILIÇ,M,5539681255,1966-05-28,35559193571,TUNCELI,NAZIMIYE
JULİDE,BAŞER,F,5404153760,2011-12-18,36545904816,KOCAELI,KÖRFEZ
FÜSUN,YILDIRIM,F,5439479796,1944-06-05,64978988867,ELAZIG,AGIN
İLKSEN,DEMİRTAŞ,F,5379926293,1937-03-17,74450370815,KONYA,GÖLBASI
FERİDE,ÖZÇELİK ORAL,F,5393148409,1942-05-23,52969780497,BATMAN,GERCÜS
YOSUN,DEMİR,F,5429420109,1960-03-25,25751742853,BURSA,INEGÖL
ERKAN,GÜVEN MEŞE,M,5489926035,1984-08-19,78265923447,AFYONKARAHISAR,IHSANIYE
CEMALEDDİN,ÜLGER,M,5488116613,2013-08-20,56615189211,BURSA,MUDANYA
DAHİ,BÜYÜKTAŞ,M,5366709021,2021-12-22,81187061985,AKSARAY,GÜLAGAÇ
DESTAN,ERASLAN,F,5561925382,1964-08-11,57010105233,BURDUR,ÇAVDIR
AMARA,UZ,F,5394499683,1992-04-08,20244829548,AFYONKARAHISAR,ISCEHISAR
CİVAN,KARACA,M,5324689051,1971-04-06,20327959441,TUNCELI,MERKEZ
FERİDÜDDİN,ÖZİŞ,M,5398965934,2006-10-15,76470722380,KÜTAHYA,ALTINTAS
FADİME,ÖZKURT PÜRCÜ,F,5505616638,1937-06-03,20331818353,ANKARA,BEYPAZARI
BAHADIR,BEYOĞLU,M,5453023934,2006-09-18,66408449471,ÇANKIRI,SABANÖZÜ
MUTASIM,AKDENİZ,M,5330546584,2022-05-22,21160744234,MERSIN,YENISEHIR
HAN,KARASU,M,5347650250,1983-11-17,21071101034,OSMANIYE,MERKEZ
NECAT,KIRIŞ,M,5381421281,1957-05-09,87449766497,MARDIN,MAZIDAGI
TAMER,KIR,M,5530601699,1952-10-04,69653981883,ANTALYA,KEPEZ
PERVİN,ÇETEMEN,F,5528320468,1976-06-09,25586728548,ORDU,AYBASTI
AMMAR,ÇETİNKOR,M,5341495847,2014-12-06,11158386865,BALIKESIR,GÖMEÇ
BAHADIR,BEYOĞLU,M,5431276982,2015-04-29,79590397156,ELAZIG,KOVANCILAR
ADNAN,METE,M,5400480731,2015-07-04,81786544629,TRABZON,HAYRAT
AÇELYA,ÇEVİK,F,5499572243,2022-06-29,79355617523,SIVAS,ULAS
CEYLİN,ALMACIOĞLU,F,5554001505,2010-12-19,80731254507,KÜTAHYA,ALTINTAS
ÜLFET,KAYA,F,5508080368,1933-02-14,59760906076,SAMSUN,ALAÇAM
NİZAM,TUNCAY,M,5464092001,1989-04-22,55017531710,YOZGAT,KADISEHRI
ŞEREF,GÜRER,M,5348941320,1938-03-31,26841243737,MALATYA,DOGANSEHIR
SUNAY,AKDOĞAN,F,5587900299,1984-03-12,19745560631,ERZURUM,TORTUM
SİRAC,SERVET,M,5444172341,1958-03-22,62393705700,SANLIURFA,SURUÇ
ABİDİN,KIYAK YILMAZ,M,5377056473,1936-10-15,25753744229,KOCAELI,KARAMÜRSEL
AYKAL,TAHTACI,F,5467578274,1931-01-28,29776599078,KIRSEHIR,BOZTEPE
RANA,YILDIRIM,F,5407820895,1998-04-27,61736549044,ADANA,ALADAG
CÜBEYR,ÖZKURT,M,5423440820,1976-11-02,82704065400,ISTANBUL,BEYKOZ
SERTAP,ÇİMEN,F,5382661311,2013-05-15,47458387292,ISTANBUL,SULTANGAZI
MECNUN,AYDIN,M,5428319735,1977-01-30,16648914600,IZMIR,BAYRAKLI
MÜGE,SARİ,F,5409630771,1965-04-12,50576130226,KIRIKKALE,BAHSILI
FERAMUZ,KADI,M,5538038657,1982-09-10,57137667994,ÇANKIRI,KURSUNLU
MÜBEŞŞİR,UYSAL,M,5565402445,2012-10-04,53588464246,BILECIK,OSMANELI
EVRAN,YENİDÜNYA,M,5355959840,1968-08-01,88682584939,GÜMÜSHANE,KELKIT
MÜŞİR,AYHAN,M,5542236977,1964-12-26,38905512683,KÜTAHYA,SAPHANE
FULDEN,ORAL,F,5360801873,2009-01-30,27695868986,ESKISEHIR,SEYITGAZI
FERAMUZ,KADI,M,5315772614,1951-08-29,85422454593,ORDU,PERSEMBE
RİFAT,AKSUN,M,5470807538,1951-08-15,31177930678,KASTAMONU,AZDAVAY
ÜLKER,DÜGER,F,5503158314,2014-02-24,80194913803,SAMSUN,CANIK
PAKİZE,UYAR,F,5483712144,1984-09-05,38669771368,SAKARYA,AKYAZI
ESER,KARAHAN,F,5309409968,2004-01-16,89545631288,AKSARAY,AGAÇÖREN
VERDA,BOZKURT,F,5369008986,1964-09-06,56559784985,ÇANKIRI,ÇERKES
HATTAB,YÜCE,M,5586006383,1987-04-20,66713696710,BINGÖL,SOLHAN
HAYREDDİN,YENİÇERİ,M,5449069835,2014-11-24,32162826989,ISTANBUL,KAGITHANE
GÜLÇİN,SEÇİR,F,5428387299,1937-01-12,76683353736,ARDAHAN,MERKEZ
SEZGİN,GÖRMELİ,M,5388444783,1985-12-23,13749734707,KOCAELI,DILOVASI
ÖZGE,ÇELİK,F,5408511205,2009-05-28,76471481829,KAHRAMANMARAS,TÜRKOGLU
EFLAH,ÇINKIR,M,5496426352,1941-03-17,51400827504,SANLIURFA,CEYLANPINAR
NEŞET,DEMİRTAŞ,M,5560839409,1977-09-03,40985677182,SIVAS,DOGANSAR
SEMRA,EVİK,F,5435034680,1974-06-24,33713672505,TOKAT,MERKEZ
ÇİŞEM,KILIÇ,F,5335820499,1974-02-16,72648240914,BOLU,MENGEN
BAĞDAGÜL,EROĞLU,F,5470801789,1942-12-06,22093048862,SIVAS,GÖLOVA
ÇİSİL,ŞENTÜRK,F,5530190617,1974-06-28,69106348457,NEVSEHIR,AVANOS
NABİ,TÜFENK,M,5550467203,1966-05-25,75697898116,ÇANKIRI,ELDIVAN
ŞEYBAN,GÖNCÜ,M,5591687962,1936-08-27,55775065108,BURSA,ORHANELI
İHVAN,ŞEN,M,5590894362,1980-03-29,47395964631,KONYA,MERAM
HUD,ŞAHİN,M,5427489286,1987-06-02,78699416326,YOZGAT,ÇAYIRALAN
ASLIM,ÖZDEMİR,F,5421727248,1984-12-23,22784420533,ISTANBUL,ÜMRANIYE
KADRİYE,GÖZKAYA,F,5345435815,1935-05-19,41161674996,NIGDE,ÇIFTLIK
HAYAT,BİÇER,F,5424109753,1952-11-16,54149547681,IZMIR,BORNOVA
LEYLA,UYĞUN,F,5539183385,1994-09-26,61909027318,ÇORUM,MECITÖZÜ
MİR,BOZKURT,M,5333129662,1933-04-10,67616204618,ADIYAMAN,BESNI
FÜRUZAN,CENGİZ,F,5568748905,1956-09-16,37343788073,GIRESUN,DOGANKENT
SELİN,ERTEM,F,5516518521,1969-07-01,65385871420,KONYA,YALIHÜYÜK
HALUK,OLGAÇ,M,5376820603,1975-09-15,21531994862,GAZIANTEP,ARABAN
CEYLİNAZ,KÜFECİLER,F,5597562416,2001-06-21,57831864992,MARDIN,KIZILTEPE
ŞİİR,AYHAN,F,5459827033,1994-12-21,36416444932,MANISA,SOMA
CİHANGİR,ÖZÇELİK,M,5390422419,1952-08-09,38933261399,BURSA,GÜRSU
SERTAP,ÇİMEN,F,5422917022,1978-08-03,69475182661,KARAMAN,ERMENEK
CANNUR,YAVAŞİ,F,5507123615,1990-11-17,22825041345,KASTAMONU,DEVREKANI
UYGU,TÜLÜCE,F,5366776945,2012-12-28,78967671387,ISTANBUL,PENDIK
NALAN,AKTAŞ,F,5472972249,1952-03-12,44822444348,KAYSERI,HACILAR
EKİN,BEDER,F,5336812731,1995-05-03,74254337901,GÜMÜSHANE,KÜRTÜN
AMMAR,ÇETİNKOR,M,5327719035,1931-11-01,53527734352,KASTAMONU,DEVREKANI
KİRAZ,ÖZSOY,F,5422245195,2009-11-03,57759349258,SIIRT,KURTALAN
ATAULLAH,ÖZMEN,M,5488225181,1936-08-08,37398986594,AKSARAY,AGAÇÖREN
ERTUĞRUL,MUMCUOĞLU,M,5514148706,1966-04-07,30004607090,IZMIR,ALIAGA
FAHRİYE,AK,F,5402039033,1977-02-01,55891954824,HATAY,DÖRTYOL
GÜLBAHAR,ÖZTÜRK,F,5348452826,1987-11-04,89524776494,KONYA,DERBENT
HAKAN,GÜRBOSTAN,M,5340226265,1935-07-10,86280053894,DIYARBAKIR,HANI
FULYA,KUMRAL,F,5534978213,1950-12-15,39864748719,ANTALYA,GÜNDOGMUS
EMEL,AKCAN ATASOY,F,5539263708,2002-07-26,68175628439,EDIRNE,MERIÇ
FERİDUN,ULUBAŞOĞLU,M,5389543577,1972-04-02,56144950819,SAKARYA,KARASU
JALE,UYSAL,F,5458262055,1938-10-02,68875027377,KAYSERI,MELIKGAZI
SİMGE,ÖZEKLİ MISIRLIOĞLU,F,5461748003,1961-10-28,22548622041,SAKARYA,SÖGÜTLÜ
KABİL,KIRBAŞ,M,5568085621,1970-02-08,65463355883,ISTANBUL,BESIKTAS
CİHAD,KÖROĞLU,M,5356613884,1946-03-04,82398750584,ISPARTA,YALVAÇ
